,id,r,cx,cz,c,contrast,cnr,snr,gcnr
1452,7353,0.004,-0.004,0.0425,1580.0,-48.440284729003906,-1.5372583866119385,1.543097972869873,1.0
1453,7355,0.003,0.012,0.04,1570.0,-43.19444179534912,-1.6018707752227783,1.6130374670028687,0.9985337243436982
1454,7376,0.004,-0.014,0.07,1480.0,-50.200042724609375,-1.5857175588607788,1.5906331539154053,1.0
1455,7385,0.002,0.012,0.065,1460.0,-3.6323490738868713,-0.5559052228927612,1.9262330532073975,0.5429724209963684
1456,7403,0.008,0.016,0.065,1490.0,-52.24959373474121,-1.884642481803894,1.8892539739608765,1.0
1457,7416,0.006,0.014,0.045,1510.0,-53.4049129486084,-1.879472255706787,1.8834967613220215,0.999672882021341
1458,7418,0.004,-0.004,0.04,1470.0,-50.47828197479248,-1.7117072343826294,1.7168455123901367,0.9993399340694202
1459,7429,0.003,0.004,0.0575,1460.0,-46.99875831604004,-1.499631404876709,1.5063611268997192,0.998489425882497
1460,7433,0.002,0.012,0.0625,1580.0,-26.845788955688477,-2.112342357635498,2.212980270385742,1.0
1461,7434,0.002,0.016,0.055,1590.0,-31.743569374084473,-1.649703025817871,1.6935248374938965,1.0
1462,7441,0.004,0.008,0.06,1530.0,-40.78310966491699,-1.658798098564148,1.674095869064331,0.9993373094459368
1463,7451,0.006,0.006,0.07,1490.0,-52.00636863708496,-1.7440935373306274,1.748482346534729,1.0
1464,7452,0.006,-0.014,0.06,1530.0,-36.03133201599121,-1.709787130355835,1.7372217178344727,0.9986949429791526
1465,7454,0.006,0.004,0.0425,1440.0,-39.71502065658569,-1.4844812154769897,1.4999815225601196,0.9990393852041405
1466,7455,0.002,-0.004,0.0625,1600.0,-35.308730602264404,-1.7108227014541626,1.7406970262527466,1.0
1467,7462,0.003,0.0,0.065,1490.0,-41.901092529296875,-1.5305767059326172,1.542973518371582,1.0
1468,7468,0.003,-0.006,0.0425,1520.0,-33.80083084106445,-1.6546294689178467,1.689115285873413,1.0
1469,7471,0.003,-0.002,0.06,1500.0,-43.14529895782471,-1.7287890911102295,1.740909457206726,1.0
1470,7475,0.008,0.002,0.0575,1560.0,-47.95336723327637,-1.5549635887145996,1.561212420463562,0.9996341017181487
1471,7478,0.003,-0.006,0.065,1590.0,-28.386619091033936,-1.5711655616760254,1.6620732545852661,0.9103874430513024
1472,7484,0.008,-0.004,0.055,1530.0,-49.941959381103516,-1.9211252927780151,1.9272615909576416,1.0
1473,7486,0.008,0.004,0.07,1420.0,-48.54662895202637,-1.695912480354309,1.7022764682769775,0.9998695538765081
1474,7487,0.004,0.002,0.0475,1560.0,-51.28164768218994,-1.6252553462982178,1.629701852798462,0.9966909340111926
1475,7492,0.004,0.016,0.04,1420.0,-52.25934028625488,-1.9850753545761108,1.989926815032959,1.0
1476,7497,0.004,-0.002,0.045,1460.0,-33.039233684539795,-1.6257277727127075,1.6627863645553589,0.9993373094451022
1477,7504,0.002,-0.014,0.0575,1530.0,-38.28009605407715,-1.9808073043823242,2.00525164604187,1.0
1478,7510,0.004,-0.006,0.065,1590.0,-47.66947269439697,-1.5467275381088257,1.5531506538391113,0.9993215739296082
1479,7513,0.006,0.004,0.055,1440.0,-45.25700569152832,-1.618349552154541,1.6272335052490234,0.9992819530273112
1480,7516,0.003,-0.014,0.05,1430.0,-44.11459922790527,-1.5431092977523804,1.5527783632278442,0.9984871408229391
1481,7521,0.002,-0.01,0.0425,1480.0,-41.17860794067383,-1.0277099609375,1.0367621183395386,0.7953216116743644
1482,7527,0.006,-0.004,0.0675,1500.0,-50.49825191497803,-1.9597429037094116,1.9656126499176025,1.0
1483,7528,0.008,-0.016,0.05,1550.0,-48.249030113220215,-1.6033291816711426,1.6095560789108276,0.9997972424995838
1484,7529,0.003,0.004,0.0625,1430.0,-48.279008865356445,-1.5687360763549805,1.5748074054718018,0.9984848482858297
1485,7536,0.003,0.002,0.0675,1470.0,-44.436888694763184,-1.632657766342163,1.6425131559371948,1.0
1486,7538,0.006,-0.016,0.0525,1550.0,-48.709425926208496,-1.6122534275054932,1.6181904077529907,0.9992444275915547
1487,7540,0.003,0.006,0.04,1580.0,-43.52747440338135,-1.5280548334121704,1.5383037328720093,0.9985337242073485
1488,7543,0.006,-0.014,0.0625,1570.0,-50.57759761810303,-1.7054775953292847,1.7105388641357422,1.0
1489,7548,0.008,-0.014,0.04,1470.0,-43.902297019958496,-1.507832407951355,1.517620325088501,0.9966206906047517
1490,7549,0.006,0.01,0.06,1590.0,-44.52828407287598,-1.4981900453567505,1.5071383714675903,0.9985628741477032
1491,7562,0.006,0.006,0.0475,1470.0,-50.10958194732666,-1.6536003351211548,1.6587800979614258,1.0
1492,7565,0.004,0.01,0.07,1540.0,-42.28382110595703,-1.5992616415023804,1.6116520166397095,0.9993399339368572
1493,7566,0.003,0.004,0.0625,1550.0,-36.38289451599121,-1.5497674942016602,1.573632836341858,0.9984848484120092
1494,7567,0.006,-0.014,0.065,1520.0,-47.78738498687744,-1.5639100074768066,1.5711288452148438,0.993986655199179
1495,7570,0.008,-0.006,0.0625,1540.0,-52.783331871032715,-1.9927788972854614,1.9973634481430054,0.9997560976155184
1496,7576,0.002,-0.002,0.05,1560.0,-50.930070877075195,-1.6188464164733887,1.623458981513977,1.0
1497,7584,0.006,0.006,0.045,1450.0,-38.7266731262207,-1.5542829036712646,1.5724908113479614,0.9995249406470909
1498,7586,0.004,-0.01,0.0575,1500.0,-38.1087064743042,-1.6993566751480103,1.7207505702972412,1.0
1499,7589,0.002,-0.004,0.0425,1520.0,-20.71464776992798,-1.0300058126449585,1.211804747581482,0.8128655520468888
1500,7592,0.006,0.0,0.0575,1550.0,-52.1478271484375,-1.7844089269638062,1.7888264656066895,0.9997622444221453
1501,7595,0.004,0.002,0.0525,1440.0,-51.130218505859375,-1.6911181211471558,1.6958264112472534,1.0
1502,7605,0.004,0.004,0.055,1570.0,-43.51067543029785,-1.555223822593689,1.565675139427185,1.0
1503,7610,0.003,-0.016,0.0575,1510.0,-46.1232328414917,-1.4342886209487915,1.4414111375808716,1.0
1504,7615,0.006,0.004,0.07,1570.0,-45.9049654006958,-1.534330129623413,1.5421441793441772,0.9995204986507366
1505,7627,0.006,-0.012,0.0625,1510.0,-43.21334362030029,-1.520185112953186,1.5307592153549194,0.9991965719967165
1506,7629,0.003,0.008,0.06,1540.0,-50.208024978637695,-1.7680842876434326,1.7735649347305298,0.9985029938336077
1507,7631,0.003,0.002,0.055,1590.0,-40.708842277526855,-1.5108782052993774,1.5251493453979492,0.9457921851874179
1508,7640,0.006,0.004,0.055,1490.0,-46.739325523376465,-2.4704084396362305,2.481839179992676,1.0
1509,7642,0.008,0.004,0.04,1580.0,-47.00015068054199,-1.6852061748504639,1.6927684545516968,0.9998695538643667
1510,7644,0.003,-0.004,0.0425,1560.0,-49.59628105163574,-1.6733180284500122,1.678879737854004,1.0
1511,7645,0.008,0.016,0.045,1580.0,-48.07793140411377,-1.7506214380264282,1.75755774974823,0.9995946494267319
1512,7650,0.003,-0.002,0.0425,1430.0,-47.620277404785156,-1.360486626625061,1.36616849899292,1.0
1513,7651,0.008,0.01,0.045,1590.0,-49.812870025634766,-1.7226656675338745,1.7282501459121704,0.9997196916532313
1514,7654,0.008,-0.004,0.0625,1550.0,-43.0635404586792,-1.569966197013855,1.5810778141021729,0.9997560082749363
1515,7666,0.004,0.008,0.055,1590.0,-49.12071228027344,-1.9105392694473267,1.9179641008377075,0.9980106029497708
1516,7668,0.003,0.014,0.04,1530.0,-41.207804679870605,-1.5288606882095337,1.5422816276550293,1.0
1517,7678,0.004,0.006,0.045,1490.0,-49.54407215118408,-1.9898569583892822,1.9965112209320068,1.0
1518,7679,0.008,0.004,0.0575,1500.0,-46.359806060791016,-1.5278574228286743,1.535239815711975,0.999268203401808
1519,7692,0.004,-0.01,0.0575,1470.0,-46.13942623138428,-1.5111161470413208,1.5186060667037964,0.9993394979701348
1520,7702,0.008,-0.002,0.0425,1590.0,-50.34581661224365,-1.69001305103302,1.695166826248169,0.9992690649908217
1521,7719,0.002,0.01,0.0525,1600.0,-51.74298286437988,-1.6747236251831055,1.6790679693222046,1.0
1522,7732,0.002,0.014,0.07,1430.0,-0.27351073920726776,-0.03795972093939781,1.6167685985565186,0.5034280701582885
1523,7747,0.004,0.0,0.06,1430.0,-46.11172676086426,-1.5220874547958374,1.5296560525894165,1.0
1524,7757,0.002,0.012,0.06,1460.0,-3.4265613555908203,-0.5208529233932495,1.972780704498291,0.5555555856605614
1525,7758,0.004,-0.012,0.07,1460.0,-47.586355209350586,-1.558132529258728,1.5646655559539795,0.9986468201135015
1526,7761,0.004,0.008,0.0575,1590.0,-54.02299404144287,-2.3684542179107666,2.3731768131256104,1.0
1527,7764,0.004,-0.004,0.05,1490.0,-42.353243827819824,-1.3694734573364258,1.3799983263015747,0.9980119284737163
1528,7781,0.006,-0.014,0.07,1460.0,-51.91789150238037,-1.9331028461456299,1.9380519390106201,0.9825560224786227
1529,7787,0.002,0.008,0.0425,1430.0,-38.1143593788147,-1.255495548248291,1.2712911367416382,0.8070175450499982
1530,7791,0.003,-0.01,0.0575,1530.0,-50.49011707305908,-1.3774069547653198,1.3815361261367798,0.8277946159173687
1531,7796,0.008,0.008,0.0475,1590.0,-49.55910682678223,-2.094198226928711,2.1011898517608643,0.9998774960506993
1532,7798,0.002,0.014,0.05,1590.0,-4.123862981796265,-0.611167848110199,2.1171767711639404,0.6095456589058903
1533,7803,0.004,0.014,0.04,1440.0,-32.23663806915283,-1.2029292583465576,1.2330710887908936,0.7956989548622245
1534,7804,0.003,0.016,0.05,1530.0,-48.02421569824219,-2.021484375,2.0295426845550537,1.0
1535,7806,0.003,0.012,0.0525,1500.0,-30.337464809417725,-1.6606450080871582,1.7127474546432495,1.0
1536,7807,0.002,-0.006,0.05,1530.0,-41.081461906433105,-1.0200567245483398,1.0291434526443481,0.7407407156745046
1537,7812,0.006,0.014,0.055,1500.0,-48.91444683074951,-1.5752326250076294,1.5808974504470825,0.9778501647599593
1538,7813,0.003,-0.008,0.07,1570.0,-39.83346700668335,-1.2966474294662476,1.3100011348724365,0.9394856296780193
1539,7815,0.004,0.01,0.0675,1510.0,-40.71502208709717,-1.669637680053711,1.6851577758789062,1.0
1540,7822,0.004,0.016,0.065,1500.0,-37.30984926223755,-1.636507272720337,1.6591222286224365,1.0
1541,7828,0.004,0.014,0.0625,1420.0,-44.267964363098145,-1.1045725345611572,1.1113717555999756,0.832494601194947
1542,7842,0.006,-0.01,0.04,1440.0,-36.162428855895996,-1.592560887336731,1.6177256107330322,0.9990409973350483
1543,7847,0.004,0.014,0.0425,1430.0,-31.098132133483887,-1.2305293083190918,1.2658053636550903,0.8451612894724317
1544,7849,0.006,0.014,0.05,1490.0,-49.06596660614014,-1.52679443359375,1.5321898460388184,0.9996737357262979
1545,7850,0.008,-0.004,0.0425,1550.0,-51.33067607879639,-1.7352102994918823,1.7399309873580933,1.0
1546,7854,0.006,-0.012,0.045,1480.0,-36.14227771759033,-1.6146525144577026,1.6402266025543213,0.9997317596507821
1547,7865,0.004,0.002,0.045,1530.0,-33.93838167190552,-1.6530239582061768,1.6869230270385742,0.9993373095781084
1548,7875,0.006,0.01,0.0525,1460.0,-42.341275215148926,-1.5305063724517822,1.542285442352295,0.9992819530415551
1549,7880,0.003,-0.012,0.045,1550.0,-31.42036199569702,-1.8430542945861816,1.8939146995544434,1.0
1550,7882,0.006,0.002,0.05,1420.0,-52.74256229400635,-1.8980644941329956,1.9024516344070435,0.9997604790672594
1551,7884,0.003,-0.014,0.0475,1480.0,-49.12698745727539,-1.4146478176116943,1.4196118116378784,1.0
1552,7887,0.004,0.012,0.0675,1560.0,-41.630263328552246,-1.5263274908065796,1.5390846729278564,0.9891598912704819
1553,7899,0.006,0.002,0.045,1590.0,-33.800694942474365,-1.7640185356140137,1.800784707069397,0.9997597886240164
1554,7911,0.003,-0.008,0.06,1520.0,-36.53777837753296,-1.6411830186843872,1.666002869606018,1.0
1555,7913,0.002,-0.016,0.0425,1580.0,-22.053043842315674,-1.7558493614196777,1.9064207077026367,0.9941520486189399
1556,7917,0.003,0.012,0.045,1440.0,-35.979673862457275,-1.2873170375823975,1.3080978393554688,0.8973988358880681
1557,7921,0.006,0.006,0.0525,1560.0,-48.34446430206299,-1.6386409997940063,1.644935131072998,1.0
1558,7924,0.004,0.0,0.065,1580.0,-35.603599548339844,-1.795159101486206,1.8254420757293701,1.0
1559,7926,0.004,-0.016,0.0525,1530.0,-52.375054359436035,-1.7845631837844849,1.7888668775558472,0.9990566040997558
1560,7934,0.008,-0.004,0.06,1440.0,-45.98355770111084,-1.5806962251663208,1.5886735916137695,0.9998780190297247
1561,7943,0.006,-0.004,0.06,1550.0,-54.67280864715576,-2.2547261714935303,2.258897304534912,0.9940119786779898
1562,7947,0.003,0.008,0.0475,1440.0,-35.33700942993164,-1.6724166870117188,1.7015239000320435,1.0
1563,7966,0.003,-0.012,0.06,1440.0,-22.68846035003662,-1.8054087162017822,1.9484343528747559,1.0
1564,7967,0.002,-0.008,0.05,1550.0,-44.79233264923096,-0.8309381008148193,0.8357516527175903,0.6706587110559947
1565,7976,0.002,0.012,0.045,1490.0,-6.026838421821594,-0.8303773999214172,1.9018914699554443,0.6429250192996645
1566,7984,0.004,0.012,0.055,1480.0,-35.802457332611084,-1.6651748418807983,1.7126035690307617,0.9661660020444816
1567,7987,0.002,-0.012,0.06,1570.0,-45.734944343566895,-1.5401923656463623,1.5481921434402466,0.9876543222642402
1568,7991,0.006,-0.006,0.045,1550.0,-53.45072269439697,-1.9365239143371582,1.9406489133834839,1.0
1569,7992,0.004,0.006,0.0575,1430.0,-34.910244941711426,-1.6967226266860962,1.7277671098709106,1.0
1570,7999,0.004,-0.01,0.045,1470.0,-47.833638191223145,-1.6025481224060059,1.609078049659729,1.0
1571,8003,0.003,0.008,0.0425,1550.0,-51.60959720611572,-1.7075800895690918,1.712078332901001,1.0
1572,8008,0.004,-0.004,0.045,1540.0,-47.07639694213867,-1.5737909078598022,1.580790400505066,1.0
1573,8016,0.008,0.014,0.0625,1430.0,-47.5919771194458,-1.578649878501892,1.5855027437210083,0.9973957498474224
1574,8022,0.008,0.006,0.055,1520.0,-44.555535316467285,-1.601759910583496,1.6112966537475586,0.9995126705842247
1575,8039,0.008,-0.008,0.07,1460.0,-45.0468111038208,-1.588465690612793,1.5974003076553345,0.9993447778685149
1576,8040,0.006,-0.014,0.06,1550.0,-49.09548759460449,-1.5588831901550293,1.564373254776001,0.996084828192742
1577,8054,0.004,-0.006,0.04,1470.0,-36.64669752120972,-1.7281289100646973,1.7539328336715698,0.999323410000525
1578,8055,0.004,0.004,0.0475,1460.0,-44.27645683288574,-1.5593173503875732,1.568906545639038,1.0
1579,8058,0.006,-0.014,0.0475,1560.0,-47.72752285003662,-1.5535166263580322,1.5599247217178345,0.9996733093903128
1580,8061,0.002,0.01,0.07,1530.0,-19.011223316192627,-1.5779550075531006,1.7900872230529785,0.902298869948156
1581,8067,0.004,-0.016,0.065,1520.0,-49.00949001312256,-1.5038318634033203,1.5091807842254639,1.0
1582,8070,0.006,-0.004,0.0475,1430.0,-37.382564544677734,-1.5731323957443237,1.594687819480896,0.9997601343319268
1583,8081,0.002,0.004,0.0575,1600.0,-48.42862129211426,-1.6334424018859863,1.6396558284759521,1.0
1584,8082,0.008,0.016,0.0425,1500.0,-45.80501079559326,-1.5535314083099365,1.5615355968475342,0.9991894630723506
1585,8087,0.003,-0.006,0.0575,1560.0,-40.866265296936035,-1.696906566619873,1.7124054431915283,0.9985465115098965
1586,8092,0.006,-0.016,0.065,1500.0,-50.90922832489014,-2.069039821624756,2.0749497413635254,1.0
1587,8095,0.008,-0.012,0.05,1480.0,-34.51853275299072,-1.5371533632278442,1.5830496549606323,0.9722098491858449
1588,8097,0.002,-0.006,0.0575,1540.0,-48.263983726501465,-1.444642424583435,1.4502432346343994,1.0
1589,8100,0.002,-0.016,0.055,1600.0,-35.16592979431152,-1.3410296440124512,1.3648416996002197,0.9940476193806489
1590,8101,0.004,-0.004,0.0675,1580.0,-50.64122676849365,-1.7890743017196655,1.7943447828292847,0.9993399338819451
1591,8104,0.004,-0.016,0.045,1490.0,-51.11563682556152,-1.7075189352035522,1.7122811079025269,1.0
1592,8109,0.008,0.01,0.045,1540.0,-46.35420799255371,-1.4596357345581055,1.4666930437088013,0.9992992291142859
1593,8112,0.006,-0.01,0.0475,1600.0,-48.40083599090576,-1.863204836845398,1.870315432548523,1.0
1594,8117,0.004,0.008,0.0525,1570.0,-44.24999237060547,-1.5989470481872559,1.6088100671768188,0.9993394980149691
1595,8122,0.003,0.012,0.055,1520.0,-48.37446689605713,-1.4325008392333984,1.4379841089248657,0.9985294114991752
1596,8138,0.006,-0.002,0.0625,1590.0,-49.43583965301514,-1.584712266921997,1.5900778770446777,1.0
1597,8140,0.002,0.016,0.04,1490.0,-39.88016366958618,-1.457619547843933,1.4725520610809326,1.0
1598,8143,0.006,-0.012,0.055,1420.0,-31.010596752166748,-1.706691026687622,1.7561277151107788,0.9997319034740911
1599,8158,0.004,0.004,0.065,1440.0,-30.580520629882812,-1.5969358682632446,1.7029634714126587,0.9701221521581607
1600,8160,0.006,-0.012,0.055,1510.0,-48.139281272888184,-1.4833670854568481,1.4892014265060425,0.9997319034837989
1601,8164,0.003,0.004,0.045,1550.0,-42.73237705230713,-1.5314363241195679,1.5426998138427734,1.0
1602,8170,0.006,0.01,0.04,1500.0,-46.748480796813965,-1.570569634437561,1.577824592590332,0.9990409973077761
1603,8171,0.004,-0.006,0.0425,1450.0,-41.83279991149902,-1.4990016222000122,1.5112392902374268,1.0
1604,8177,0.003,-0.004,0.05,1430.0,-46.3153600692749,-1.54731023311615,1.554824948310852,0.9969742816589803
1605,8183,0.008,0.0,0.0575,1490.0,-52.405991554260254,-1.9030519723892212,1.9076250791549683,0.9998781082543357
1606,8189,0.002,0.014,0.045,1570.0,-49.3073844909668,-1.7150650024414062,1.7209590673446655,1.0
1607,8191,0.002,-0.004,0.0425,1470.0,-45.24391174316406,-1.15852689743042,1.1648963689804077,0.8362572975628512
1608,8199,0.003,-0.002,0.065,1520.0,-44.142446517944336,-2.0405776500701904,2.0543346405029297,0.9925149727440297
1609,8201,0.003,0.01,0.0425,1470.0,-40.07324695587158,-1.6530886888504028,1.6696451902389526,0.9984871406459047
1610,8203,0.003,0.004,0.05,1490.0,-51.57890796661377,-1.7140898704528809,1.7186213731765747,1.0
1611,8204,0.003,0.006,0.045,1580.0,-44.48678970336914,-1.419150471687317,1.427667498588562,0.9985549132396858
1612,8208,0.002,-0.01,0.05,1530.0,-48.39653968811035,-1.423352599143982,1.4287868738174438,1.0
1613,8223,0.003,0.012,0.065,1530.0,-14.471403360366821,-1.294389247894287,1.7307428121566772,0.7937913430392876
1614,8225,0.002,0.01,0.0425,1570.0,-24.905898571014404,-1.8846182823181152,1.9982383251190186,1.0
1615,8227,0.002,0.016,0.055,1540.0,-38.108015060424805,-1.353599190711975,1.3706413507461548,1.0
1616,8229,0.003,0.008,0.04,1440.0,-40.67887306213379,-1.5063354969024658,1.5203965902328491,1.0
1617,8236,0.002,-0.008,0.0425,1500.0,-38.8475775718689,-0.8506384491920471,0.8604639768600464,0.6257310120370667
1618,8239,0.008,0.008,0.04,1540.0,-39.21714782714844,-1.484040379524231,1.5004602670669556,0.9990826889617948
1619,8252,0.004,0.012,0.0575,1550.0,-54.36690330505371,-2.1886162757873535,2.192810535430908,1.0
1620,8260,0.002,-0.006,0.06,1510.0,-47.457709312438965,-1.4278565645217896,1.4339330196380615,1.0
1621,8265,0.006,-0.012,0.04,1600.0,-50.101919174194336,-1.6298542022705078,1.634964108467102,0.9997316156864555
1622,8271,0.006,0.008,0.065,1420.0,-43.60433101654053,-1.5308870077133179,1.541063666343689,0.9997597886002788
1623,8273,0.002,0.006,0.055,1600.0,-22.520978450775146,-1.4698915481567383,1.5889968872070312,0.926829275914718
1624,8274,0.003,0.004,0.045,1590.0,-47.788424491882324,-1.4516671895980835,1.457613229751587,1.0
1625,8279,0.003,-0.002,0.06,1550.0,-43.926100730895996,-1.4940301179885864,1.5035983324050903,1.0
1626,8281,0.008,-0.01,0.045,1580.0,-47.11344242095947,-1.5372658967971802,1.5440737009048462,0.9998598458255529
1627,8289,0.002,0.008,0.06,1530.0,-17.688223123550415,-0.9067243933677673,1.1531603336334229,0.7737231139290767
1628,8290,0.003,0.008,0.05,1460.0,-52.26768970489502,-1.65837824344635,1.662427544593811,0.9546142360364787
1629,8291,0.006,0.012,0.04,1550.0,-47.078871726989746,-1.3826614618301392,1.3888089656829834,0.9589371965345439
1630,8292,0.006,-0.008,0.07,1470.0,-51.57986640930176,-2.0822548866271973,2.088404655456543,0.9961721884217211
1631,8293,0.008,-0.006,0.055,1450.0,-50.779900550842285,-1.7511305809020996,1.7562073469161987,0.9998781676408286
1632,8297,0.002,0.012,0.065,1560.0,-47.368483543395996,-2.0479230880737305,2.0567288398742676,1.0
1633,8307,0.003,0.006,0.0675,1600.0,-26.036319732666016,-1.4988723993301392,1.6363275051116943,0.9256990470814408
1634,8308,0.004,-0.002,0.0675,1470.0,-45.18256187438965,-1.5337568521499634,1.5422492027282715,0.9986798679173992
1635,8309,0.002,-0.002,0.04,1420.0,-52.141594886779785,-1.735819935798645,1.7401201725006104,0.9942528714664866
1636,8320,0.004,-0.012,0.0475,1420.0,-50.790748596191406,-1.6080149412155151,1.6126710176467896,0.9986449864791401
